Id,FID_1,LCGROUP,LCTYPE,AREA,GROSS_AREA,_count,_sum,_mean,JanVVmean,FebVVmean,MarchVVmean,AprilVVmean,MayVVmean,JuneVVmean,JulyVVmean,AugVVmean,SepVVmean,JanVVrange,FebVVrange,MarchVVrange,AprilVVrange,MayVVrange,JuneVVrange,JulyVVrange,AugVVrange,SeptVVrange,JanVVvariance,FebVVvariance,MarVVvariance,AprilVVvariance,MayVVvariance,JuneVVvariance,JulyVVvariance,AugVVvariance,SeptVVvariance,JanVHmean,FebVHmean,MarchVHmean,AprilVHmean,MayVHmean,JuneVHmean,JulyVHmean,AugVHmean,SepVHmean,JanVHrange,FebVHrange,MarchVHrange,AprilVHrange,MayVHrange,JuneVHrange,JulyVHrange,AugVHrange,SeptVHrange,JanVHvariance,FebVHvariance,MarVHvariance,AprilVHvariance,MayVHvariance,JuneVHvariance,JulyVHvariance,AugVHvariance,SeptVHvariance,JanVVmedian,FebVVmedian,MarVVmedian,AprilVVmedian,MayVVmedian,JuneVVmedian,JulyVVmedian,AugVVmedian,SeptVVmedian,JanVHvariance,FebVHvariance,MarVHvariance,AprilVHvariance,MayVHvariance,JuneVHvariance,JulyVHvariance,AugVHvariance,SeptVHvariance
0,NT/74152/25519,Arable,WW,6.449,6.449,644,-12298.68238,-19.09733288,-10.43244128,-7.768610224,-10.60301847,-7.094687198,-12.91638993,-15.27636855,-13.10268567,-10.75610097,-17.8065994,7.655107975,6.345900059,5.908154488,8.162266016,7.365683556,8.31697464,6.822776794,7.978776455,7.808727264,1.900754321,1.914193095,1.333820451,2.032829638,1.610975956,2.302237471,1.332575524,1.637542032,1.857006158,-19.89001461,-17.65154462,-21.38107633,-15.83591673,-20.19172345,-19.5513573,-19.53791688,-17.02144753,-17.8065994,9.88133812,6.839941025,8.279964447,7.02057457,8.960373878,6.606902123,8.450199127,5.428730965,7.808727264,3.322088277,1.58838588,2.554770126,1.590392597,2.182511393,1.337910416,2.170128429,1.073888024,1.857006158,-10.52333546,-7.818203926,-10.62889242,-7.019483566,-12.86179638,-15.26354361,-13.24706602,-10.79998398,-9.42431879,-19.88791084,-17.74206924,-21.56573486,-15.94713831,-20.16717911,-19.68523884,-19.66622543,-17.02983093,-17.7455225
0,NT/73855/25373,Permanent Grassland,PC,0.617,0.617,64,-1152.696061,-18.01087596,-10.40495698,-9.401487819,-12.0299194,-8.962130517,-11.48653677,-12.56149154,-9.544437816,-11.11936169,-17.696376,5.304768085,4.908874035,5.949791908,4.8960495,7.226547718,8.094596863,6.012195587,8.110126495,6.753671646,1.193444878,1.909054288,1.508263493,1.02262713,2.409749626,2.682767139,2.207508437,3.340827161,1.83492493,-18.0408746,-16.64460323,-18.82574469,-14.6383422,-17.09822542,-17.74580277,-15.00398085,-17.44606706,-17.696376,8.08633709,7.195801735,7.506015778,6.074415207,6.276907921,7.645137787,9.409733772,7.484770775,6.753671646,2.874284031,2.53532469,2.742982998,1.720653963,2.381340985,1.904286659,3.685864575,2.874893345,1.83492493,-10.29329681,-9.363090515,-12.04828215,-8.96585989,-11.75117731,-12.37849426,-9.466585159,-11.36799812,-9.73383522,-18.28021431,-16.91647339,-18.9985323,-14.86024761,-17.26445484,-17.64496613,-14.9999752,-17.48718834,-17.50253487
0,NT/74238/25330,Arable,WW,12.169,12.169,1220,-25030.78873,-20.51703994,-10.2675263,-8.377670907,-10.51042993,-9.238550148,-12.97345818,-15.37316774,-12.31953455,-11.94034725,-18.18098837,6.120355129,8.595696926,8.073128223,8.966230392,7.743516922,10.26539898,9.130496979,9.4732728,9.061468124,2.057105193,0.989702945,2.254367422,1.842797059,1.085763067,2.01309241,1.800307533,1.78444259,2.141655363,-19.98543572,-18.28629024,-21.60773969,-17.43992274,-20.10435889,-19.62916589,-18.51919693,-19.76321496,-18.18098837,9.074899673,8.893943787,10.13643265,8.77044487,11.61620522,8.120245934,10.25279331,12.51793194,9.061468124,1.613972575,2.495613669,2.432245046,1.853370539,2.137051935,1.709214578,2.368744055,5.228818746,2.141655363,-10.23945808,-8.302786827,-10.3993845,-9.266492844,-13.06301689,-15.54159021,-12.39658737,-11.96656847,-10.38435555,-20.00260067,-18.14472389,-21.71144581,-17.49654388,-20.14805794,-19.65205669,-18.63352299,-19.74680805,-18.22803307
0,NT/73855/25373,Arable,WB,10.306,10.306,1031,-20861.28116,-20.23402635,-10.93024669,-9.941224408,-12.87834265,-9.108311477,-12.64771486,-12.54211428,-7.984901756,-12.53759622,-21.11809995,7.467959881,10.73677206,9.552480221,7.285383701,10.04283571,8.767706871,7.280770302,10.53137684,12.9600668,2.060236175,1.131449584,1.883170943,1.599413591,1.778834844,1.402736107,1.853989425,1.646879287,3.265219512,-19.79832022,-17.70843719,-21.35013976,-15.10997723,-19.29932502,-18.87014534,-15.09891125,-21.45151369,-21.11809995,10.96708107,9.547943115,13.68814659,7.843089104,12.63378716,10.75763988,8.351151466,14.09062862,12.9600668,2.552075441,1.665206853,3.073094918,1.312276475,2.398232513,2.16050217,2.193422415,3.008840608,3.265219512,-10.9543705,-9.9210639,-12.90787411,-9.142142773,-12.71283436,-12.63329506,-7.928807974,-12.68072414,-10.88439178,-19.86857986,-17.85048389,-21.49297714,-15.19091797,-19.32203293,-18.92011833,-15.04436207,-21.51330376,-21.34099579
0,NT/73887/25084,Arable,WB,15.182,15.182,1521,-31163.40777,-20.4887625,-10.50054632,-9.183455483,-12.53636283,-8.650716045,-12.42132679,-12.64234022,-7.462350963,-11.7392282,-17.58660955,6.830833912,6.525744915,9.352630138,7.212434769,9.36280489,8.94493103,10.08563304,9.489078999,9.096953392,1.283022863,1.304626304,2.003479375,1.553429582,1.613192261,1.431379204,2.353691701,1.177372747,1.451761528,-19.55913371,-18.39088904,-22.40739309,-15.8049616,-19.15128289,-19.02670168,-15.36107354,-20.07225931,-17.58660955,10.31779766,8.565501213,12.57256985,6.419965744,9.263768196,7.679494858,8.306715965,9.398694992,9.096953392,1.799970804,1.639138767,2.454258343,1.081788381,1.803947018,1.470824334,1.678048934,2.288267372,1.451761528,-10.49510384,-9.214914322,-12.50071192,-8.67764473,-12.44483376,-12.69709301,-7.349497318,-11.73538971,-8.347713947,-19.5896244,-18.45055008,-22.49239445,-15.8122015,-19.12398148,-19.12650871,-15.4099369,-20.07395935,-17.58013725
0,NT/64620/23428,Permanent Grassland,PGRS,2.654,2.654,261,-4581.999988,-17.55555551,-10.40047269,-8.788536266,-9.793083841,-7.068340825,-10.6863806,-11.60229807,-11.42658094,-10.43406242,-16.25065285,11.06888986,10.00693917,9.820293903,9.594288826,9.227639198,14.73883104,11.5690608,10.33523369,10.85417461,4.561190532,5.759462395,5.593348268,4.673628636,4.828221233,5.673966405,5.568681773,5.244231446,4.838272186,-16.90025062,-14.62879445,-16.46243639,-13.20743263,-16.43139627,-17.02408777,-17.13515591,-15.68872201,-16.25065285,11.18903732,11.01326466,11.27171993,10.87750912,13.0569582,11.80918121,10.56380939,11.04702282,10.85417461,5.8091924,4.891300288,6.194826139,5.451634205,7.663332052,5.48714173,5.681141061,5.518970507,4.838272186,-10.43208456,-8.589394569,-9.488746643,-7.204180002,-10.52887487,-11.58753347,-11.43569279,-10.10435677,-10.36699963,-16.75337029,-14.6295948,-16.5792141,-13.07985401,-16.17833519,-17.38374424,-17.28398132,-15.87417793,-15.93272495
0,NT/64620/23428,Arable,SB,14.617,14.617,1464,-27470.01724,-18.76367298,-11.09159731,-8.404831039,-9.307824855,-5.050448829,-12.35443248,-14.15990766,-12.52024841,-10.36076764,-17.00684221,10.91441965,9.80941391,11.88824916,10.89835224,9.800688744,14.93160987,10.98293686,10.53500748,12.73609257,3.045502655,2.301400771,3.334084687,3.312358155,2.110042942,4.300251185,2.832795828,2.724773717,2.836036806,-18.97601078,-15.73694701,-18.35357676,-13.04714514,-21.4961608,-18.72024675,-19.53888363,-16.28715009,-17.00684221,13.94097805,11.13979053,13.16104412,9.558994293,17.47929001,12.18516159,12.8432188,10.70867157,12.73609257,5.118023244,2.65483928,3.048360202,2.124278678,8.268098127,3.296459686,4.23760557,3.079932226,2.836036806,-11.25532722,-8.376540661,-9.254496574,-4.81045723,-12.50066519,-14.53465033,-12.64348221,-10.21627235,-10.68255711,-19.25441647,-15.76871872,-18.55773544,-12.99329948,-21.9172411,-18.84428501,-19.74014664,-16.35792732,-17.01381779
0,NT/64254/23275,Arable,SB,2.372,2.372,237,-4544.417137,-19.17475585,-10.09354672,-8.569751432,-11.62090656,-4.189461438,-10.31843902,-11.69834069,-12.34896644,-9.932407541,-16.68117263,8.017229557,6.329520226,9.329218388,9.353699267,9.98086977,9.615991116,10.49612093,8.443349838,9.593678474,1.69383564,2.573497796,2.850409081,2.002938739,4.481710827,4.295230982,4.545544672,3.392466632,3.921907519,-18.46496192,-15.56426365,-18.29647521,-12.20998067,-20.36089017,-16.82010167,-17.52276202,-15.76981132,-16.68117263,10.07007217,8.873534203,11.9793787,5.672510147,12.24251175,11.28857517,10.07417965,11.80809402,9.593678474,4.243955312,1.82180763,5.008978463,1.47489467,7.643716109,5.541853669,6.888754187,3.87273593,3.921907519,-10.45681477,-8.589051247,-11.84270573,-4.159779072,-10.87137604,-12.20141029,-12.76498127,-9.83972168,-11.39766693,-19.11533737,-15.71108055,-18.70598793,-12.49319839,-20.90164375,-17.44050312,-18.53936958,-16.10536003,-17.07116222
0,NT/64835/22739,Arable,WW,1.254,1.254,125,-2274.613388,-18.1969071,-8.873830812,-8.111943223,-9.696788461,-6.497228963,-11.30988489,-13.02196464,-11.93795165,-10.00295878,-15.98859914,10.55892861,9.281606555,5.009095192,7.443437696,10.47927165,13.50972009,10.27085495,8.912945032,11.95087194,2.356409202,2.773449238,1.140144423,2.111425913,2.801397692,5.481950441,3.772834335,2.127590802,3.765667263,-18.97333756,-16.70944006,-19.15329641,-13.82522028,-19.03692009,-17.47847694,-16.85611672,-16.61101633,-15.98859914,13.27626038,11.67982769,17.69529295,8.305261135,15.205019,11.66472435,9.594366074,11.94430304,11.95087194,5.667904279,4.290396006,8.843222523,2.423397848,6.518705792,4.132071093,2.062015533,3.6341055,3.765667263,-9.286324501,-8.395802975,-9.918381691,-6.542222023,-11.56921911,-13.87985134,-12.23860073,-10.06636047,-9.694579124,-19.68314171,-16.90065002,-19.99294853,-14.27957153,-19.53524685,-17.77640152,-17.10450554,-16.57019806,-16.33477783
0,NT/64770/22899,Arable,SB,7.315,7.315,736,-12077.11757,-16.40912714,-10.71076624,-9.583826823,-12.14374222,-6.40437289,-11.41235268,-13.57657809,-12.14074998,-10.57050139,-16.75712064,12.54110485,12.23966706,8.000275135,10.34998609,8.501136303,9.21159935,8.994498253,6.87664938,8.973751068,2.00246143,1.892433402,2.280731237,4.932673995,1.473336835,2.796951277,1.506306247,1.299580826,1.476666631,-19.57964516,-16.65012221,-19.71667781,-13.84006328,-21.30334322,-18.05202673,-19.38426043,-16.3483226,-16.75712064,9.934044838,7.785716057,9.809304237,7.665624619,14.2237339,9.474770546,11.13587189,9.523313522,8.973751068,2.504071249,1.837117609,2.975279047,1.72204806,4.283391494,1.727869948,3.006213876,1.97634438,1.476666631,-10.76711607,-9.712812901,-12.18488121,-6.782816648,-11.3860693,-13.70693493,-12.30141449,-10.60636425,-10.02000284,-19.676404,-16.54573631,-19.979846,-13.96874094,-21.44051361,-18.04994774,-19.47138977,-16.37794495,-16.65189075
0,NT/64420/22594,Permanent Grassland,PGRS,7.461,7.461,748,-11932.28182,-15.95224843,-11.66962282,-9.888387089,-12.91318083,-9.675804401,-12.00604781,-11.65275248,-13.57821133,-13.88050568,-19.19303606,8.334774494,6.771605015,10.24289227,8.101201534,9.054949284,9.574166775,10.58180428,11.38959122,11.1538372,1.12419147,1.565351311,2.751954772,1.744181743,2.045093006,2.016091171,2.573430057,1.952334165,2.528711192,-21.47274324,-18.31391038,-21.48639666,-17.53949085,-19.04865333,-17.70593686,-20.07517257,-20.59974276,-19.19303606,13.20497704,8.564795494,12.45973969,11.32023621,9.609266281,10.16517544,10.83390045,12.22887135,11.1538372,4.654658913,2.118969313,3.966391516,3.209065011,2.530697869,1.654960223,2.502887278,3.776574744,2.528711192,-11.65940952,-9.972719193,-12.96866798,-9.831021309,-12.1841116,-11.81959343,-13.90237808,-14.09074545,-12.8596487,-21.98737431,-18.36066818,-21.74347115,-17.66417313,-19.28022003,-17.82933235,-20.11467457,-20.79212475,-19.42494392
0,NT/64565/22729,Permanent Grassland,PGRS,5.166,5.166,515,-8441.034561,-16.39035837,-11.24546232,-8.931630603,-12.59560549,-9.481258104,-12.49990547,-12.90403446,-13.89428143,-13.61210689,-19.34340078,6.965841293,6.11665535,9.278048038,9.14359045,11.80906987,8.450731754,7.051345825,8.344462395,10.22736454,1.1348732,1.81130872,2.251724955,3.288038955,1.980493824,1.318936816,1.504441629,1.856653003,2.818106337,-20.73837912,-17.38941208,-21.44921047,-17.14083502,-19.29412351,-18.59172675,-20.43961126,-20.70356469,-19.34340078,12.56234932,7.968312263,9.880007744,9.537233353,9.163363457,10.10550213,8.231616974,10.70677948,10.22736454,5.796640596,1.867975823,3.289120339,3.141117379,1.788035997,2.743851267,2.247410413,3.410596982,2.818106337,-11.29977608,-9.004565239,-12.66450977,-9.765630245,-12.53558064,-12.96130419,-14.02455521,-13.79656124,-12.37002563,-21.28178883,-17.63971138,-21.70709991,-17.42868233,-19.32254982,-18.60314369,-20.65724754,-20.54825783,-19.61701584
0,NT/64798/22552,Arable,TGRS3,4.444,4.444,442,-7379.5322,-16.69577421,-11.37624538,-9.481478335,-12.46751455,-8.000987116,-11.42393259,-11.67418429,-13.09930859,-13.38053542,-18.22119262,11.45559263,7.448620319,8.937958717,11.20401084,11.54854345,12.86288786,12.09559011,11.60082817,11.18560219,2.075379783,2.106613194,1.747853117,2.474399447,2.892860303,3.265873987,3.404205594,4.092186735,3.284201158,-19.73521992,-17.11835165,-20.23077087,-16.30989029,-18.88037123,-17.20653597,-19.07700992,-19.88778277,-18.22119262,14.53170967,9.575880051,12.2689085,11.22471333,12.19541168,11.56072617,11.89960003,13.29105568,11.18560219,6.735727403,1.963475787,3.594945099,3.524842575,3.981640244,3.247176729,4.634252037,5.244003754,3.284201158,-11.26063633,-9.590596199,-12.65851116,-8.180581093,-11.68628597,-12.07864094,-13.51796341,-13.68297243,-11.43246078,-19.99155807,-17.38516712,-20.59453201,-16.53533363,-19.07754517,-17.62734222,-19.41192245,-20.32081413,-18.55520725
0,NT/65233/22883,Arable,SB,4.332,4.332,435,-7630.492916,-17.54136303,-10.29582067,-8.819685476,-11.83952535,-6.011636981,-12.01821631,-12.73590877,-12.2581111,-11.15742147,-15.65837472,6.421671391,6.281404018,7.873770237,6.478832483,10.32660866,10.02864122,12.42371702,10.06045103,8.060210228,1.564939396,1.241944872,1.960242505,1.214929213,2.067847935,3.857063232,4.089482836,2.967122955,2.300694138,-19.10329348,-16.05142817,-19.28107538,-13.62572794,-21.59107906,-18.45179183,-19.4323592,-16.46713944,-15.65837472,9.866382599,7.661177635,8.497378349,8.066720963,14.15908527,11.29890919,10.62045765,12.60820866,8.060210228,3.289323088,2.265517464,2.253370154,1.812703243,7.082741272,3.230772787,3.411878295,2.92921782,2.300694138,-10.29299402,-8.844672203,-11.9895668,-5.904754162,-12.1631937,-13.14040756,-12.52395439,-11.51617765,-10.14451504,-19.57925129,-16.38137722,-19.34447289,-13.76038265,-22.14543915,-18.68472672,-19.84817314,-16.56020355,-15.79341793
0,NT/65057/22688,Arable,SB,3.944,3.944,391,-6575.728159,-16.81771908,-10.28706376,-7.12898094,-10.02757649,-5.83480041,-12.87842693,-13.28169351,-12.4242461,-9.588305758,-17.06360246,7.742115498,6.407671452,9.931196213,8.979391336,12.71588898,13.8934505,10.72897434,9.809336901,11.32352734,1.110761818,1.896194896,2.278123428,1.446182809,5.080691436,7.162691809,4.318927181,4.301687315,3.617506081,-18.19650287,-14.50685113,-17.74233454,-13.10288058,-21.49632004,-17.51009853,-19.63446686,-16.31605561,-17.06360246,10.11659336,6.948767662,9.483719826,9.973266602,14.66539097,11.53008556,14.16093445,10.9456377,11.32352734,3.475772601,1.531252412,3.377063066,2.061734238,11.10296481,4.411858342,6.274650949,4.21884276,3.617506081,-10.51757717,-7.106412411,-10.34422112,-5.935422897,-13.57355833,-14.15569067,-13.02008057,-9.32293272,-11.20118809,-18.62203789,-14.5781455,-18.22641373,-13.41394329,-22.97155476,-18.08196735,-20.32393074,-16.54514503,-17.40061569
0,NT/64599/22248,Arable,SO,3.807,3.807,382,-5851.912207,-15.3191419,-12.6842808,-11.79581849,-13.97293028,-5.747664996,-11.00657901,-14.02469922,-12.93362654,-11.52592485,-16.70256024,7.932697296,7.826414585,11.33459568,5.546515942,6.198013306,10.77485704,9.728163242,7.516721249,6.176480293,1.054774835,1.516268707,3.176061913,1.094770294,1.104868717,3.502669745,2.366822199,1.816849632,0.995437983,-20.82342998,-16.69356183,-19.87630704,-13.29789472,-20.29238492,-18.72365216,-20.47363631,-17.14510892,-16.70256024,9.418650627,6.470295906,9.875632286,6.432408333,10.98369312,10.11494446,13.82871151,9.036931038,6.176480293,2.752009417,1.767232139,2.533895993,1.4436678,5.077293056,2.245340767,3.438393978,2.564403957,0.995437983,-12.72536707,-11.89577675,-14.25955725,-5.776921988,-11.12907028,-13.98733807,-13.20295811,-11.46915436,-11.37454128,-21.29844379,-16.87994194,-20.06615257,-13.10424566,-20.76718521,-18.90437508,-20.85943794,-17.12512779,-16.8477726
0,NT/64879/22284,Arable,SO,5.067,5.067,508,-9443.727521,-18.59001481,-10.23106115,-7.94093908,-10.1035719,-5.554851252,-13.45153559,-14.37973632,-13.23404012,-12.43070118,-17.73412373,7.299650669,6.921027184,7.352715015,6.716588497,10.30978298,10.73323488,7.521928787,9.272226334,8.380487442,2.180383714,1.036206332,2.104428973,1.356251612,1.964780773,2.302034773,1.961203102,2.030830545,1.69408914,-18.72021988,-16.76892194,-19.32440881,-13.90365789,-23.68536331,-18.60020039,-19.34753407,-18.58316365,-17.73412373,7.676281929,8.419020653,8.978376389,7.003896713,16.96865273,8.800925255,9.337240219,9.904458046,8.380487442,1.792928536,1.669105494,1.879286558,1.674309334,8.290069352,1.877028015,2.270409609,2.813919212,1.69408914,-10.22702122,-7.778606415,-9.979085445,-5.685381413,-13.43650913,-14.52747822,-13.44385242,-12.52144527,-10.83728123,-18.51100349,-16.99149132,-19.47027397,-14.00299454,-24.03104401,-18.62034893,-19.44100189,-18.65693474,-17.86952019
0,NT/64599/22248,Arable,TSF,3.662,3.662,368,-6642.379529,-18.04994437,-12.62884077,-11.33577043,-14.0764596,-8.830054098,-12.01952566,-13.39887872,-10.27782126,-8.227181294,-13.81334405,6.692503929,5.550448418,6.936266899,5.669704437,5.497306824,5.582046509,8.559181213,8.095959187,8.978947639,1.248819012,1.134732969,1.549970553,1.170843995,0.939349888,0.828879614,1.921773316,1.970140984,2.346686584,-21.24956803,-18.36234943,-20.79577298,-15.25565363,-21.33990341,-22.89796874,-17.97915038,-13.84995701,-13.81334405,5.12787056,6.318686485,7.128334045,5.777956009,9.958667755,8.845874786,7.019816399,7.935034752,8.978947639,1.063763863,2.048147075,1.060897697,1.503949345,2.378843286,3.080434494,2.073441384,1.7293452,2.346686584,-12.57683468,-11.32375717,-14.05587387,-8.921593666,-12.05711079,-13.4112854,-10.42452621,-7.886371136,-6.747662067,-21.26664066,-18.6158905,-20.73217201,-15.43023014,-21.44314098,-22.73905182,-18.00676727,-13.58822346,-13.70053339
0,NT/64486/22035,Permanent Grassland,PGRS,3.597,3.597,364,-5424.3317,-14.90201017,-13.15529772,-12.24592294,-13.95678958,-11.62963629,-12.6894149,-16.2068447,-13.18598951,-14.10089437,-20.44818718,7.048633575,5.139000893,6.805803299,7.138325214,6.852746964,8.88859272,5.719152451,9.7914505,8.73393631,0.969657906,1.409207516,1.395246047,1.277469531,1.182707302,2.470859834,1.459870888,2.821764968,2.358778458,-22.01547233,-19.7386436,-22.15529415,-18.6263127,-19.5769128,-20.35663716,-19.29917926,-20.82720628,-20.44818718,10.51071358,8.923723221,9.734166145,10.50194454,6.984327316,9.084500313,7.429806709,10.00695896,8.73393631,3.431965832,2.62239082,2.385688163,3.160444951,1.730577974,2.601826279,1.579252981,2.454912187,2.358778458,-13.04861641,-12.30952454,-14.08378696,-11.61692429,-12.76979733,-16.69216824,-13.38019848,-13.85225201,-14.69891357,-22.38388062,-19.68367195,-22.52795792,-18.85245419,-19.83724117,-20.51583195,-19.36071014,-21.13019371,-20.64607048
0,NT/64543/21675,Permanent Grassland,PGRS,5.98,5.98,599,-9198.652221,-15.3566815,-13.40802879,-12.34660186,-14.45318548,-11.61293528,-13.18134152,-15.09878217,-13.25049331,-14.60029659,-19.37132891,8.394206047,8.701120853,6.897146225,7.417672157,7.442272186,10.89412594,7.08027935,8.853737831,9.234656334,1.832220998,1.682918172,1.672656527,1.071421857,1.182909501,2.736739263,1.182121905,1.800439217,2.19541651,-21.53111645,-19.47781987,-22.15813208,-18.81941681,-19.66995068,-20.87143685,-18.99974697,-20.75225437,-19.37132891,12.03036594,8.556224823,10.00768948,8.620195389,9.735724449,9.258713722,6.91289711,10.3434782,9.234656334,3.068468889,1.378947587,2.193056656,2.313348623,1.833244113,2.160793504,1.438791287,2.023810184,2.19541651,-13.42835999,-12.4139328,-14.48919678,-11.76633072,-13.2195282,-15.30781507,-13.29876518,-14.68414307,-13.67569113,-21.64930725,-19.65205193,-22.33396721,-18.78472996,-19.67596054,-20.97883129,-19.09208107,-20.71160889,-19.25621605
0,NT/65545/22805,Arable,SB,2.768,2.768,278,-5091.480638,-18.31467855,-9.738106175,-5.09150224,-7.751045534,-3.981770319,-11.89024498,-12.41145242,-11.63658668,-10.23572959,-15.83504419,10.42010736,9.96583724,9.205552816,9.697445065,9.929543495,10.48230457,8.347952366,7.787211895,9.285967827,2.965208694,5.516273038,2.02669213,3.05137964,5.079265608,5.704491672,3.775714039,2.358444135,2.302054936,-18.35901056,-13.78355891,-17.43876408,-13.09101435,-20.4831316,-17.43887816,-19.12268213,-16.11314856,-15.83504419,11.81389332,10.56027222,10.93929005,11.78357315,15.81149769,10.77058125,13.33180237,8.917570114,9.285967827,7.178988375,3.04453099,4.743626841,2.802880244,15.61374258,4.483344403,9.510241475,3.972707371,2.302054936,-9.792815685,-4.743905067,-7.733096123,-3.975449324,-12.59339285,-12.58597565,-12.24309587,-10.48336172,-10.45468283,-19.19578171,-13.75448132,-17.91070938,-12.96295166,-21.72008038,-18.00073433,-19.99781799,-16.32692337,-16.00036955
0,NT/65387/22665,Permanent Grassland,PGRS,7.63,7.63,765,-13740.87915,-17.96193353,-13.43784757,-12.22569172,-14.83919479,-11.79309399,-12.40926072,-15.66710183,-13.30124722,-13.38053401,-20.43343662,8.888391972,9.519361496,10.75513506,10.13169193,9.776498318,12.82867479,11.77524471,11.3421607,9.747505188,2.542186705,1.729575006,2.825351896,2.555121335,1.911783571,3.900788664,2.572952491,1.995308636,2.707186963,-21.51715552,-19.246793,-21.75727911,-19.19531925,-19.14628522,-21.05890971,-19.31660171,-19.59129356,-20.43343662,14.81987,9.977004051,12.74164677,13.06995487,12.2861948,11.94709969,12.37925434,9.665179253,9.747505188,4.732074464,2.170588485,3.812908385,4.20763963,3.117897584,3.63579123,3.004512866,2.706839578,2.707186963,-13.56098461,-12.429708,-15.15952778,-11.84516048,-12.52153254,-16.07567787,-13.63457155,-13.54562092,-14.18086147,-21.7423954,-19.39054394,-22.11476135,-19.57393074,-19.16916943,-21.35897064,-19.46646881,-19.92218018,-20.76706886
0,NT/65183/22342,Arable,SB,4.098,4.098,409,-7733.576942,-18.90850108,-8.528063941,-6.53686786,-9.133869725,-4.397860531,-12.85196703,-13.09787546,-11.97824369,-10.55650701,-17.39236707,8.90596652,7.825211763,8.554016113,7.994805574,11.66516924,11.39001799,9.656517506,9.162310123,8.600373268,2.485854033,1.817596342,2.49222159,1.933418853,3.070062915,3.647379323,1.989185486,1.897054824,1.66189083,-17.466658,-15.256982,-18.46411044,-13.11000943,-22.16378365,-17.60773035,-19.42808808,-16.80666723,-17.39236707,11.99869919,7.600860596,13.67164421,9.604661942,14.62377548,9.05737114,12.74434757,10.04973125,8.600373268,2.582715819,1.602826463,2.993286397,1.81052621,10.66437754,2.017855115,4.818432766,2.814211021,1.66189083,-8.632420063,-6.502875328,-9.123985291,-4.326087475,-13.24205494,-13.50930595,-12.15743208,-10.82277489,-11.01871586,-17.64958954,-15.39958429,-18.52638531,-13.11705875,-23.05947876,-17.55249977,-19.51201439,-17.03161812,-17.41020966
0,NT/65425/22201,Arable,WW,6.382,6.382,639,-11194.48704,-17.51875907,-9.238796029,-7.673020757,-9.539271971,-6.242074832,-11.54950373,-10.32533797,-12.40907696,-11.41452472,-15.90756767,11.74908495,9.957219481,11.73794711,8.950029373,9.846199989,11.63341236,11.8332715,9.927443504,8.327340126,2.038074505,2.4102974,2.43780488,2.192059533,2.547303503,2.958828698,4.132725159,2.239650159,1.935564138,-19.29515784,-17.67351985,-20.13583912,-16.01452689,-21.68474463,-15.81516555,-18.04827001,-17.18825334,-15.90756767,10.95105076,9.31583786,12.44157028,10.97181034,15.23098087,6.277285576,10.45106316,9.942483902,8.327340126,4.887804454,3.613400866,4.297793325,2.129804901,5.837307087,1.135645022,2.931402369,2.190330166,1.935564138,-9.348997116,-7.769613743,-9.756047249,-6.216522932,-11.72239017,-10.32657337,-12.78756762,-11.63858318,-9.674576283,-19.54397964,-18.0563755,-20.39487743,-16.15976429,-21.87689209,-15.83047867,-18.31311321,-17.40362167,-16.0981102
0,NT/65114/22445,Arable,TGRS5,4.288,4.288,427,-7101.064458,-16.63012754,-13.54625288,-10.18058617,-13.93761389,-10.92394164,-12.84206766,-16.00656069,-13.7918009,-14.46489327,-20.20616122,9.646986961,6.988609314,9.775828362,8.110641003,6.908698082,11.85077524,7.506304741,8.604215622,11.07742691,1.861792105,2.68326015,3.219118192,2.385639449,1.252639214,3.002044209,2.605770833,2.567378944,3.234554175,-22.23195669,-17.25866864,-22.31451731,-18.92136284,-19.66670296,-21.44121195,-19.1742697,-20.79264081,-20.20616122,11.95198631,8.217411041,12.7193079,12.16294384,9.287712097,7.872350693,8.126934052,11.22886086,11.07742691,3.973565179,2.249593294,5.231084459,4.9531128,2.010390138,2.266831541,1.844517711,3.595271604,3.234554175,-13.57454538,-10.21890545,-14.09297037,-11.14426422,-12.95675755,-16.2644043,-13.76432323,-14.58286381,-12.98027611,-22.57279873,-17.33434868,-22.7136097,-19.23153114,-19.6869297,-21.7504282,-19.36618805,-21.05050278,-20.28551292
0,NT/65921/19555,Arable,WO,11.494,11.494,1150,0,0,-10.64012223,-9.29677469,-12.32046699,-8.756458224,-14.00276599,-14.73811268,-13.44352925,-12.54006517,-18.58188788,8.525828838,6.726570606,11.29968691,8.758164406,12.06629086,10.77767611,11.80121756,9.989006519,9.29531765,1.489734405,1.635082307,2.074145948,1.777399736,2.541485346,2.749549993,2.144034376,1.805844834,2.09226072,-20.31944789,-17.89064996,-21.03005673,-15.48868267,-20.23679722,-20.12426641,-21.48638295,-21.04831868,-18.58188788,11.38193035,9.150499344,11.90636921,7.928147316,11.38996887,12.95311737,13.32303143,13.86656952,9.29531765,2.808659418,1.634382518,1.749217115,1.294312291,2.279475442,3.310600394,3.927850533,3.298615908,2.09226072,-10.67525101,-9.302139282,-12.38789988,-8.783554077,-14.09742928,-14.87735891,-13.5258913,-12.63850784,-11.91472483,-20.37469864,-17.90449524,-21.23737907,-15.50234127,-20.26495361,-20.28187847,-21.75802231,-21.31632996,-18.59655476
